CameraRate,NumMarkers,NumFrames,Time,Frame,CHip_x,RHip_x,RKnee_x,RAnkle_x,RBigToe_x,RSmallToe_x,RHeel_x,LHip_x,LKnee_x,LAnkle_x,LBigToe_x,LSmallToe_x,LHeel_x,Neck_x,X_Head,Nose_x,RShoulder_x,RElbow_x,RWrist_x,LShoulder_x,LElbow_x,LWrist_x,CHip_y,YRHip_y,RKnee_y,RAnkle_y,RBigToe_y,RSmallToe_y,RHeel_y,LHip_y,LKnee_y,LAnkle_y,LBigToe_y,LSmallToe_y,LHeel_y,YNeck_y,Y_Head,Nose_y,YRShoulder_y,RElbow_y,RWrist_y,LShoulder_y,LElbow_y,YLWrist_y,CHip_z,RHip_z,RKnee_z,RAnkle_z,RBigToe_z,RSmallToe_z,RHeel_z,LHip_z,LKnee_z,LAnkle_z,LBigToe_z,LSmallToe_z,LHeel_z,Neck_z,Z_Head,Nose_z,RShoulder_z,RElbow_z,RWrist_z,LShoulder_z,ZLElbow_z,LWrist_z
25.0,22.0,499.0,0.0,1.0,22.125180225369927,22.03311336293257,21.99917818828878,21.961240156299873,21.92965416498577,21.8936275811229,21.95351004894872,22.209264359699525,22.215358398887894,22.209466795625524,22.205808652741556,22.24981747639154,22.18970541791625,22.142391494360695,22.14901835982017,22.14979959725603,21.982849468267435,21.92800321856442,22.02462488597772,22.303128085500532,22.336323302258865,22.256816664486177,2.073091100966039,2.072562464640393,1.708096569762865,1.343607907091258,1.267369088816423,1.2671626635595559,1.2955274716746974,2.069570595770856,1.705334646707879,1.3370267108865195,1.2769609306696323,1.2812164323008974,1.292880511695947,2.5615532856645506,2.8017704213571464,2.6656735020172637,2.4605630046312386,2.2520926846280567,2.156576099565225,2.454395704977128,2.2504335963752604,2.153906122865861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.04,2.0,22.125924670691674,22.030481849535352,22.00116582611783,21.953872726285233,21.931232153446658,21.89606866239392,21.956541678428795,22.20883659566979,22.209091150960095,22.20999680795855,22.22635292898612,22.259129670352635,22.193315388888013,22.139786257735825,22.14587170745797,22.147082966401985,21.97717085619815,21.925462610694343,22.04530539175652,22.298170813188193,22.320845040722173,22.21949110166319,2.058471732392949,2.0484073629341206,1.6945155993972953,1.3334110941926274,1.2558302372312125,1.2591883105176607,1.2917985738869768,2.0451028922287273,1.6931950903048085,1.3271600897076354,1.2625964071660112,1.263646804707626,1.2809112746687383,2.5657431611303076,2.7934571824447967,2.665108131341166,2.4619173393311615,2.2451164044360494,2.1556276922504076,2.4583414326180075,2.244025929910659,2.159328223380246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.08,3.0,22.125165234474647,22.029930196905063,22.00098258241182,21.950455927207603,21.933259308181082,21.896753453022185,21.957613071354384,22.207349028282817,22.207539217906877,22.209008315899744,22.231502382668623,22.263302497987247,22.19415075574198,22.13950212425067,22.14409606006574,22.14469811253119,21.975465512351807,21.927295718028258,22.053160939777758,22.295857827219752,22.314835102273367,22.205305591250784,2.053520839944429,2.041224913900093,1.6901286255387518,1.328557140930549,1.2503867294258424,1.2541157539416699,1.287519260676537,2.0374461181852257,1.689302393386943,1.3226832815922418,1.25682301516383,1.2564633645233692,1.2754970244991857,2.564403767025893,2.78841600485063,2.663876525793461,2.461304050994023,2.2432572669839335,2.155891730058865,2.458741059032483,2.2440719485807707,2.16189164703396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.12,4.0,22.124784266723243,22.0307392951341,22.00018878766535,21.952195720947294,21.933007872694464,21.89612249869426,21.9573134901146,22.207215319627412,22.211418390664257,22.208139053992465,22.227396030546206,22.264283965359606,22.191308200724322,22.140966079833984,22.145380827440082,22.14367189903866,21.977398652505567,21.93009583155781,22.048146246472943,22.297688223127942,22.318591567140814,22.211569036968147,2.056276701001339,2.04619701144632,1.6913726963921645,1.3278208889020715,1.2499753316290625,1.2523878293125144,1.2830198550326448,2.04144419117417,1.6914257673910038,1.3224186965011366,1.2581800450715621,1.2583131922742952,1.274934484876455,2.560402672457711,2.7885433422400983,2.6633009280496234,2.4611673353174823,2.246820017702593,2.156628219821199,2.458385005748279,2.250408660695033,2.16263004643499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.16,5.0,22.12541270793673,22.03049211251714,21.999436401873368,21.95430791391571,21.9298735581569,21.89533322570012,21.95632711296765,22.208709649972352,22.214925178332873,22.208500680097785,22.226093788216975,22.264329081173788,22.18869106962352,22.141231607206795,22.147167602202487,22.1440232420285,21.979093954904084,21.930763385805456,22.043220093659595,22.30000812046737,22.322899357855952,22.21844017767554,2.0584709265932704,2.049682682488664,1.6924037042722642,1.3276946054497634,1.2512338826741227,1.25280328045069,1.2821297079121254,2.0443943525675587,1.6937967117632533,1.3236069322711914,1.2599679491245037,1.261581068505758,1.2754057386075335,2.5595266115474624,2.7908767084088812,2.663331131681259,2.462405500785373,2.249891312296719,2.155710617909302,2.459633637795563,2.255454937766875,2.162602686787578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.2,6.0,22.12502701077803,22.028660871235115,21.997890592383868,21.952277501631812,21.92985204599092,21.89540250402609,21.95505523110085,22.209181460147736,22.213246500556938,22.208519471725282,22.228470013432627,22.263622967604064,22.18981650019659,22.139089217086582,22.14566404230109,22.144189519727455,21.97762984027335,21.930058317754753,22.0461701194534,22.29820698391019,22.320904230473005,22.215416676188088,2.0564976724047477,2.047074420933805,1.6920966125575587,1.3274831408100356,1.2516174886088653,1.2523895973679264,1.2851812647451182,2.042535507100036,1.6936557798659178,1.3253088195820981,1.25908618894654,1.2613864698097372,1.2758696454446676,2.5615740001793403,2.790390045498702,2.662281859594006,2.461960433346484,2.2474484069249807,2.1552834676939217,2.4606469061350156,2.253023851379242,2.1625334369849156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.24,7.0,22.124157984735113,22.027850536675004,21.99701879048073,21.950218974343272,21.93472979803303,21.89615477520118,21.954714864841208,22.20868925311769,22.21087047802892,22.208083074289547,22.229424041708356,22.263602093326124,22.191651662270658,22.137450799036344,22.143769743106954,22.14409141312551,21.97521161981055,21.9294187694709,22.05036723020023,22.295608170821236,22.31804028317231,22.21059125748864,2.053503026480723,2.0423757173198633,1.6902871357851823,1.3258342199480702,1.2501848814719296,1.2500021312792333,1.2851321381462268,2.038389148576871,1.6901176918369618,1.3252494047113121,1.2576308070372182,1.2592700750765122,1.2760200805502282,2.5622922844083518,2.7880867215715237,2.6608698084491484,2.459531056421535,2.243340832688257,2.1573523620641777,2.4603276197881074,2.2484360380574957,2.1630417323839644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.28,8.0,22.12507105836505,22.029712031025035,21.99826341856783,21.95298946323018,21.936765380806655,21.89652503405334,21.955737526385107,22.209358284635492,22.21330061151023,22.208983420809794,22.227614688309856,22.264276685778487,22.190502161413924,22.138774630689642,22.14526914354806,22.145232090403816,21.97567560864584,21.9302588491357,22.05007202814757,22.297445005379686,22.321168195211868,22.21250385336708,2.0522650511188423,2.039366196950506,1.6874285995804785,1.3215090729608756,1.2491291599735612,1.2485118571467113,1.2795596605406585,2.03496874184192,1.6852102190081795,1.322226591970879,1.2580903680560203,1.2595858185313191,1.2761545717923524,2.5613526909063924,2.7882335847642086,2.66172455099996,2.458971185635522,2.244464796456607,2.1565220404175567,2.4599504717830434,2.2500367460274333,2.162196676735052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.32,9.0,22.126768739291467,22.03159553895234,21.999525496198718,21.956121421433323,21.933785371797267,21.89672224289906,21.95678356478353,22.21083674966646,22.216603863161314,22.210588827718183,22.22654805291119,22.263797896617383,22.18847431929626,22.14080885642633,22.14665691425797,22.146905410332597,21.977501160968266,21.931170832589014,22.04954043724,22.300471155834675,22.32481401015493,22.215836229949836,2.052181710756409,2.038213154027971,1.6859192800935552,1.319449168060147,1.24922627006464,1.2490939389653126,1.2762083542337432,2.034401562120744,1.6838728993098715,1.320126067088865,1.2592198116196034,1.2610624954750995,1.2766583671796852,2.56180997386925,2.789900808240626,2.6644302222031992,2.4609516561480693,2.2485685071541064,2.151408088345004,2.4598880931697127,2.253656477393298,2.1591501510682494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.36,10.0,22.126738485663527,22.031101648677033,21.99830598810481,21.954203484002743,21.933348912511423,21.89750618287729,21.956907762557673,22.211143467904723,22.21533698270952,22.21072073833561,22.227781967456714,22.262545335991373,22.18880978837408,22.140501187023606,22.144829108840554,22.147010372680693,21.97690444886877,21.92982442775473,22.05236465131708,22.299621820554783,22.32173589384261,22.21345701652838,2.0527077078694016,2.0386432345741667,1.6872824646873883,1.3228665844646994,1.247953029976618,1.2491547336265725,1.2789466940638987,2.0364273554257704,1.6873063374062294,1.3215656271176939,1.2587658733508247,1.2597009880361558,1.276330383940684,2.5627941396642884,2.79012179589141,2.66558274809623,2.46172125285127,2.24784755319279,2.1498918767106248,2.458886168315821,2.2509801140868366,2.157070893927488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
