CameraRate,NumMarkers,NumFrames,Time,Frame,CHip_x,RHip_x,RKnee_x,RAnkle_x,RBigToe_x,RSmallToe_x,RHeel_x,LHip_x,LKnee_x,LAnkle_x,LBigToe_x,LSmallToe_x,LHeel_x,Neck_x,X_Head,Nose_x,RShoulder_x,RElbow_x,RWrist_x,LShoulder_x,LElbow_x,LWrist_x,CHip_y,YRHip_y,RKnee_y,RAnkle_y,RBigToe_y,RSmallToe_y,RHeel_y,LHip_y,LKnee_y,LAnkle_y,LBigToe_y,LSmallToe_y,LHeel_y,YNeck_y,Y_Head,Nose_y,YRShoulder_y,RElbow_y,RWrist_y,LShoulder_y,LElbow_y,YLWrist_y,CHip_z,RHip_z,RKnee_z,RAnkle_z,RBigToe_z,RSmallToe_z,RHeel_z,LHip_z,LKnee_z,LAnkle_z,LBigToe_z,LSmallToe_z,LHeel_z,Neck_z,Z_Head,Nose_z,RShoulder_z,RElbow_z,RWrist_z,LShoulder_z,ZLElbow_z,LWrist_z
25.0,22.0,499.0,11.32,284.0,1166.9084096378047,1167.786018060253,1189.8266723408658,1196.9922831410418,1204.6189699907877,1203.823194339819,1195.6660269827194,1164.8909031826847,1165.330037646084,1167.4126582326,1167.2338683872629,1134.3563965326523,1164.6409960749534,1179.3393706919662,1186.487834480469,1185.0823487553062,1173.9236530956239,1176.6006324169477,1185.3658150847336,1176.9031362904998,1184.1327063694257,1192.003288813607,242.46199561821516,243.05733771175198,254.93934942077408,280.9567275858617,285.0171352411256,284.1009614607655,283.50685083121726,243.09551561654774,269.46754645006314,272.5609775290344,279.33753374207555,274.96843984854416,270.2163326860717,212.48627041817386,200.40508408103352,208.97087170241903,217.3519590465372,231.89187911797654,240.93778265580247,213.1307682829446,225.77118537482198,235.98594021008415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.36,285.0,1172.2822165655693,1172.1229493106061,1192.2335967708066,1197.8929959768818,1207.2891858727246,1205.879582897094,1196.1176209763312,1171.2969520056072,1171.6681488140075,1162.8297989630883,1160.5289197692207,1140.6148390970036,1159.611670401345,1186.1699740913198,1191.4917701100444,1190.3021998898512,1178.9099433567162,1185.5751159289769,1197.6451903795355,1188.3662982420797,1196.0684436348274,1205.6935598384955,240.73624313442298,241.3860194926044,254.4831614438881,281.51145944219616,285.5409841949063,285.2767776874905,284.1692318075603,241.48549867022513,269.3554148462269,271.2920229739656,278.17080397797224,275.33173802027926,268.95277165389064,212.0233473445439,201.97174303051784,208.89249573071385,215.95440049599074,232.39844498775057,237.9814496618271,213.6353935873631,226.62317413481478,236.5135406314583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.4,286.0,1176.4089269826218,1175.117551975424,1192.4482740424658,1197.662326085399,1208.8156815647487,1206.7853860130124,1195.6173567496767,1176.1669272338104,1177.487879071155,1152.1353807082776,1149.1879788173035,1148.075072559023,1148.6533293035322,1192.8074893787273,1197.7672566899278,1196.517651590672,1183.7576695494006,1187.6805293202483,1199.3883487325797,1198.400657683764,1204.1952691247095,1212.1459166300285,237.62944801515476,238.6028536104695,254.22490690839226,281.9069681500463,286.15836069683365,286.76594279614386,284.86762359397164,239.17335141425372,266.84140595336163,269.52418856922714,278.15547442289386,276.85098809327553,267.77225624054154,210.95311951709243,202.35989076296573,207.9648348436971,213.21582840075342,229.904043531084,232.7427330089074,214.30201570214186,226.05732451763464,232.3132002984637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.44,287.0,1180.5482595446751,1177.756762101473,1192.5836602211562,1197.491141736797,1209.5438239776759,1206.4915377666844,1195.2697077231464,1181.4753981938434,1183.505561900275,1155.433657392029,1154.6221331479894,1157.5907994837335,1152.2962725619377,1199.398720327648,1205.6698683881407,1203.881888778109,1189.6514809428916,1187.2964074781187,1195.738820281728,1205.1931106939028,1205.3482775512186,1207.2817703687747,233.83987788725568,234.9910122353441,254.10362397514646,281.60211423164964,286.4045351965785,287.34483929295027,284.53874539574605,236.28034615656867,262.5579132940475,267.6630022928954,278.489701363462,276.8832468489935,266.36021297536473,209.59484685823517,201.17027251364894,206.38382142966404,209.87055370378098,222.62066610623108,222.32124271754088,214.93060280842926,223.0746281607118,222.18132361316611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.48,288.0,1185.4232675813646,1181.2679078629035,1193.3571003108868,1197.4054859093383,1209.1270908929503,1205.0777934221046,1195.2315558325413,1188.1963104683655,1191.3751556498655,1168.2539133619516,1169.6299119535054,1169.658054107798,1165.374901614158,1205.1498702806666,1213.818571480175,1211.0890619675665,1195.9845721394277,1188.1531464833888,1190.3079160502539,1209.469458756997,1202.0906100002067,1196.8203896763312,231.0535331378835,231.81357466867388,253.56163967435248,280.8978723224714,286.548810797274,287.5656380068499,283.82963236315584,233.81191627482855,258.0580796581576,266.2749236495788,276.677790036262,274.9439674935432,265.4831546676701,208.7260375080189,200.32859067465566,205.3850885948143,207.7780255915045,213.2184585116726,209.00642012743862,215.50896661002218,217.07539554077806,209.3811487523855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.52,289.0,1190.8292307746694,1185.7713279317593,1194.8682799628714,1196.4063276064583,1205.869133317648,1201.5112574413959,1194.5110469149126,1195.2617576862485,1200.9476233447785,1182.4488605710194,1185.6590484743576,1184.965056816572,1179.3762485779632,1209.5600804681974,1220.1142780092516,1216.6912019746592,1201.5780964876074,1191.9278331798123,1187.4726952026115,1212.130304822519,1200.7658817430724,1190.6559305540668,229.5966589364837,229.78075323876425,252.1797243055898,280.026302530546,286.6364305956674,287.4125625564989,283.47967588430066,232.49811250389098,254.93339060543926,266.5828993111787,274.16456514430405,273.2122743284026,266.6312212927504,208.3234794758703,200.57598861174125,205.27878212163833,207.3601052232754,207.26852008030903,198.51646941916914,215.7951185504696,211.27793444382414,200.26471547979014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.56,290.0,1196.0005916565055,1190.290420783244,1197.1684589210276,1193.833273392898,1199.65411464006,1195.541038922596,1191.942554310654,1201.297938999976,1210.1061955621963,1197.6793783195592,1203.8862865917722,1203.7927457448538,1194.3157483763493,1213.396938669934,1224.0201905703052,1220.7935166178768,1205.9028123276867,1198.6469816876568,1191.1645627714117,1214.6312111654536,1204.399958609588,1193.3191830851117,228.76191167670893,228.75607063914353,250.5393918349118,278.63354969142364,285.8473109179696,285.9841855045305,282.6340061073734,232.11768052260487,253.515394340932,268.7261712652951,274.1108641716773,273.36415827684084,270.0901962012016,207.7485846504718,199.89186573644605,204.9963687414782,207.349634507083,206.72132783516912,195.27152819444598,215.19104872624433,209.53630279931232,198.0656834361994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.6,291.0,1200.6475176693873,1194.426014599142,1199.4240136259446,1190.130638471635,1192.7061777708172,1188.816225444256,1187.7388019534305,1206.3820170563074,1217.616816633828,1214.3106242823778,1223.9922470408924,1223.9780885100845,1211.4207076639557,1217.0683493853548,1226.8234649190736,1224.3441625006774,1208.864478327027,1204.7951562958615,1198.3009090061066,1218.332825227297,1210.465398876141,1201.3348630941255,228.66051808603567,228.72045986254247,249.75861112798245,276.645644210092,284.0491751961095,283.5092265417204,280.51778458291176,232.28075755061735,253.28928710127195,271.3361644694261,276.6620934083829,275.1476738333969,274.2107215675537,206.75271184125003,197.20150038895474,204.0163218782707,206.55776971611618,208.48877656898026,198.63605690076642,213.81290019540785,211.13867939766448,200.0858177258338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.64,292.0,1205.1968406568021,1198.6406440355508,1200.627819883705,1186.280251220151,1186.5966042901232,1182.7935115600337,1183.5297487066343,1211.4025412236729,1223.6117368461526,1230.463436075759,1241.7200097748932,1241.6602516020364,1229.196971274925,1220.3982861847358,1229.4017572349321,1227.640508331639,1210.9470778810178,1205.8094400716786,1203.938194589763,1223.186812083891,1216.0001142411122,1209.4116848896876,229.74109727676858,229.7861336810343,250.39150810402066,274.73023827263626,282.1439462717136,281.13316821992566,278.1696254106745,233.06307801010468,254.03703173969893,273.5565197639862,279.82967270665335,277.5177088228134,277.3474550318107,205.8881103121118,194.6990515367111,203.43196540605217,205.08448924253935,209.61167245004435,203.63910026171695,212.72828816656752,213.76444438050106,202.69586347527954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.68,293.0,1210.028768295893,1203.124290039506,1201.320721367624,1183.0799245188118,1181.342309135417,1177.8973173062611,1180.4449395854501,1216.7595459343759,1228.7294749709845,1243.0279050350666,1252.946120746633,1253.6209512876042,1243.6883407589976,1223.712843579122,1231.6998705342874,1230.6567161314465,1213.507832725361,1203.6059758897852,1206.5912815193979,1228.4414399249217,1220.757434395499,1215.435064450931,231.63165126981582,231.4866486274681,252.0876055115356,273.36843630444474,280.5327482410506,279.14449121095384,276.62413489807057,234.4378464275586,255.50714244812107,275.1355608139478,282.05553557053656,279.51070215531547,279.0476739070127,205.94591934383618,194.18341739447095,203.97483714086192,204.13288163586645,210.3131018137968,206.7317930439077,212.1474738463065,216.96703643784394,204.98943626192013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.72,294.0,1214.7487033971602,1207.4630269135328,1202.6866756988193,1181.1285575089084,1177.418215490414,1174.6780187771187,1178.439271508439,1221.838951288994,1233.5562082326587,1249.7553757484616,1257.2036622266444,1259.0530927842137,1251.3585177677317,1227.043556773642,1233.7209350880862,1233.2830944545428,1216.9375945749982,1203.970226996084,1206.6048883664062,1233.341915473728,1225.5560268030922,1219.500740611803,233.64574642996277,233.18624406996054,253.9895019239012,272.4727442448881,279.10112711456907,277.42623674356923,275.67777053331133,236.05542039716727,256.81741802606024,275.7376444181083,282.8282715514057,280.6511748177182,279.6772776052859,207.23583122610614,194.69607101574496,204.79175547941227,204.77595793545171,211.94360726351832,208.87720015333667,212.05942287332812,221.08500559264778,207.50415770913855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.76,295.0,1218.3722299128578,1210.9421527670108,1204.604630657352,1180.8244492102901,1175.9379069777062,1173.7745911938819,1177.7481329521736,1225.5494187101037,1237.4830059273927,1251.5787063078917,1257.7684049059849,1260.2286620501202,1252.7626596574553,1229.9439551905841,1235.4348276118228,1235.1422184351532,1220.0978563089843,1206.7890995770117,1206.1737459843348,1237.2318974369407,1230.8040448012302,1222.1936930685324,235.50944965612968,234.71639242575557,255.5833807863599,272.4111092740067,278.47003606674207,276.7865335795225,275.52383397577506,237.6421220043907,257.4175183929385,275.8501195339694,282.5601368362078,281.06074575618686,280.05796105788664,209.16779560320876,195.29132211531447,205.07095838678578,206.8594306393611,214.1149727606894,212.1076113855222,213.40326743562625,226.04357322422823,211.78197510752997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.8,296.0,1220.283330944262,1212.8816029552638,1206.124026365172,1182.2767821257387,1177.1904134209851,1175.2924984031224,1179.3170818714739,1227.4755347171783,1239.476601898902,1251.57215765518,1257.7562834157002,1260.0992707804903,1251.8751968978986,1232.1820376578828,1236.5580656734471,1235.968694991105,1222.1363999700643,1208.522346997539,1207.4003232102045,1239.735683514485,1236.006135825818,1224.6379510749023,237.08291429790273,236.02295136921478,256.9909150805968,273.7035752826766,279.3673777888902,277.8394734146942,276.73757912761783,238.99562102600834,257.7754488159894,276.32200148080943,282.0674971031023,281.00756362936227,280.5631970020335,210.66444640932187,196.35576968723208,205.04642004989745,208.9028627107166,215.6585985036798,216.2300159256384,215.8944543826743,231.05592867538886,219.40145672183914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.84,297.0,1220.7877269169765,1213.346529507626,1206.9147748423266,1185.332121234581,1180.531077081464,1178.758928324381,1183.2135336800795,1228.0118150569208,1239.937603002596,1251.5228934610075,1257.763039392504,1259.864525362991,1251.3804268298873,1233.395423495144,1237.0573082925973,1235.9057597776523,1222.9242181104764,1208.3782270456218,1209.174861387468,1240.7188951771068,1239.556929317637,1228.6019356759418,238.0699139747311,236.97116482370774,258.17146798001744,275.40884836419804,281.21705174476295,279.71759728779136,278.49276689381225,239.87105348529028,258.1613412014104,276.85885097703937,281.8288265820019,280.8805933215951,280.7933277736116,211.13802879011388,197.26330117428924,204.94573063997277,209.5009217355742,216.61139254439678,219.7806546899463,217.6157018073459,234.4084983185051,228.12822816678113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.88,298.0,1220.7156661227161,1213.1806980091187,1207.268140815031,1189.2203000126156,1185.038033704323,1183.1221530421487,1187.7570914282576,1227.76612202459,1240.0883153729944,1251.4839416246382,1257.61264661827,1259.649814380974,1251.2664907421326,1233.1269433967734,1236.941535878476,1235.3626795372888,1222.3412285405313,1206.8566886694562,1209.5880318274285,1240.3160066616588,1240.3054240015201,1233.7938888843958,238.4733148923399,237.7820971651717,258.8563958179307,275.9448222783287,282.595025343504,281.06768164786075,279.2292944386933,240.24512179017654,258.149847779507,276.82698628982683,281.92543988072214,281.04940480876746,280.6233835898009,210.74107713180217,196.6940592544021,204.62112969582938,209.10189463467682,217.3519015725869,222.2419628621963,217.62895016516597,234.41924412528613,233.0976313579232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.92,299.0,1220.2412619334523,1212.7507970165993,1207.2198055645504,1192.9089825427254,1189.978923940108,1187.4449771906025,1191.5582110678588,1227.0169392678167,1240.2821389762248,1251.4282464557186,1257.5400357499436,1259.4621540239593,1251.1920993595245,1231.2858779317924,1235.3966716965135,1234.1310865504893,1220.0971447559778,1204.111105028248,1208.1286953039325,1238.6532448511746,1238.9254667518699,1236.6753443745351,238.57510018141477,238.7167140536613,259.2624380093845,275.39829971728136,282.66357468261947,281.34136059385395,278.7570217942879,240.34702925825553,257.6660264308355,276.5007129052872,282.2733729355785,281.2564609428991,280.3926276080311,210.0249282450784,195.49580712168827,204.25062102041426,209.10529814394198,217.51751645091014,224.04685211284527,216.65522770862427,231.45495268132467,233.46397257998115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,11.96,300.0,1218.6084488060815,1211.3683526671898,1206.1428884443894,1196.395785349923,1195.1550435732515,1191.8121796568907,1195.5167975860238,1225.5340209910162,1239.9666620549488,1251.546259781481,1257.5870672041474,1259.2702411773046,1251.3116405788483,1228.0909512668486,1231.6417389464168,1231.1909455470256,1216.2737417844303,1200.26623677876,1204.7329276140545,1235.6199972880652,1236.4044390445843,1235.0877071973496,238.27903822318103,239.27464115662937,259.8313561088195,274.76762855928814,281.7607557795686,280.8491745510263,277.6700955112619,240.04600501474417,257.0616101099498,276.3976121870369,282.6797638579119,281.1379107933058,280.1378184366588,209.2604313190028,195.39440638374577,203.76307613435154,209.53214405520148,216.7253234037512,225.18521059063838,215.33857040324258,227.8045419601458,232.5358497978602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
