CameraRate,NumMarkers,NumFrames,Time,Frame,CHip_x,RHip_x,RKnee_x,RAnkle_x,RBigToe_x,RSmallToe_x,RHeel_x,LHip_x,LKnee_x,LAnkle_x,LBigToe_x,LSmallToe_x,LHeel_x,Neck_x,X_Head,Nose_x,RShoulder_x,RElbow_x,RWrist_x,LShoulder_x,LElbow_x,LWrist_x,CHip_y,YRHip_y,RKnee_y,RAnkle_y,RBigToe_y,RSmallToe_y,RHeel_y,LHip_y,LKnee_y,LAnkle_y,LBigToe_y,LSmallToe_y,LHeel_y,YNeck_y,Y_Head,Nose_y,YRShoulder_y,RElbow_y,RWrist_y,LShoulder_y,LElbow_y,YLWrist_y,CHip_z,RHip_z,RKnee_z,RAnkle_z,RBigToe_z,RSmallToe_z,RHeel_z,LHip_z,LKnee_z,LAnkle_z,LBigToe_z,LSmallToe_z,LHeel_z,Neck_z,Z_Head,Nose_z,RShoulder_z,RElbow_z,RWrist_z,LShoulder_z,ZLElbow_z,LWrist_z
25.0,22.0,499.0,0.0,1.0,574.6019008449321,568.9729250604487,567.3311405056508,567.0965988887033,567.5657011691665,562.8748811078954,568.0347603126381,579.9963548455925,582.8108289021181,585.8598632684512,587.2670980092225,589.3779507408406,586.0943859039813,573.4292034547824,572.72557473079,572.9601163443994,563.8130264837367,563.1094185491763,570.8492692611369,583.9835417710087,586.7980110328526,578.5891160004959,169.33584033507452,169.80494718823093,192.08627046194692,214.60216784499323,218.58937608289443,218.12029477983268,217.41666347646685,170.2740292194029,192.08627627283832,214.36761365312688,218.3548462254667,217.18213379897853,216.7130440347943,138.8455647296817,124.30405562567819,132.74750293100053,144.47454686504446,156.43609857850905,159.01604814275774,143.7709013202332,156.67065617887766,160.18873716704493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.04,2.0,574.6304719646056,568.7702475799869,567.506629060799,567.2281644933234,565.6691632615315,562.6598212519705,567.3795662788684,580.3137462904015,582.9532840315583,585.8886495331155,587.7435119086225,589.8909741294615,584.8917493978876,573.7043491452748,572.7239521078745,572.9200104593499,563.6959734946613,562.8820789942517,570.9803422712694,584.5886847481429,586.8521825334441,579.8171538605136,169.45621390165056,170.0990397236551,191.63512774102523,213.90530468200984,219.0974315927907,218.40476440921339,217.2259825469106,170.19202078925747,191.53366213988835,213.73172347853915,218.94726614785583,218.37873952910263,217.3350587266857,138.445683809669,124.44428998340257,132.13754095222725,144.03863984776146,156.25221882844434,160.64041392437574,143.35005016325746,156.3126988590154,161.50340547096127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.08,3.0,574.6236372785174,568.6681742510156,567.5385612230373,567.2484922543654,564.9556810131144,562.6195415690637,567.2562423133725,580.427793918146,582.9952766000024,585.8655863264937,587.8725473649625,590.093621515538,584.416087530707,573.7815618109435,572.7232803624238,572.8833846493403,563.559076150563,562.76152318546,571.0962313685312,584.7649649911244,586.8719593288189,579.9722824192158,169.54495148914202,170.27372955952427,191.55066525524168,213.70890330479799,219.2303575518124,218.54725651538098,217.22306037909672,170.22613457068442,191.41140404575782,213.62574942111561,219.12871804846986,218.69528641686256,217.57828469912488,138.4001459995816,124.53137501550776,132.03603133958143,144.00425454522218,156.32439055530648,161.31931111313247,143.22195728445178,156.21837856006235,161.94422902094504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.12,4.0,574.5779791816346,568.5827891413869,567.4430193950412,567.1649511759872,565.5081719938554,562.7586906483434,567.5937997202591,580.3624115396221,582.9683602405156,585.7718826920776,587.7881647067707,589.9987667839467,584.6174821156569,573.6837299803344,572.7245856613001,572.8441318021889,563.5170666131661,562.738155776415,571.0756774316301,584.5644679074619,586.802976810551,579.1408337124692,169.55506592654473,170.2615702687288,191.63754114690119,213.95583555029162,219.08344235109246,218.5251220363093,217.41381333133165,170.30061181978184,191.56966360461124,213.88894443077578,218.89016588966064,218.30318957578933,217.51594657471816,138.6179138196593,124.65252640518437,132.3632018339599,144.26191608495023,156.54995302027268,161.3277999358059,143.36707441000573,156.33186602971915,161.79705457427303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.16,5.0,574.5187852667553,568.5059426554463,567.4104986780187,567.1320050089923,565.9853820498955,562.831974675547,567.8771654599664,580.2632841634768,582.9604200128566,585.7232787606007,587.741357171056,589.8836340331119,584.7719648112134,573.5983301152851,572.7467371861892,572.8215809149135,563.5809507586871,562.7493461713552,570.9295378660051,584.4291723554136,586.7399751151256,578.6408533612266,169.50320378992217,170.14943125844292,191.65512924627802,214.15143889589285,219.01254231096294,218.50083479921256,217.55278793804754,170.34179509684037,191.64768618886131,214.0538912973002,218.76513151314185,218.10136989830136,217.48147525318888,138.72455825099107,124.69750808812276,132.5474966654359,144.4124668280952,156.61342659475102,161.31259202803406,143.4915340278547,156.4280582293518,161.7136363322154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.2,6.0,574.4922529115836,568.5458954086548,567.5044904515784,567.2325486261951,565.4290649155306,562.6960033599896,567.861575297844,580.2413150732092,582.9716521224307,585.7955247840889,587.7681522593224,589.889091267502,584.5201600054481,573.6805192988008,572.7722843672977,572.8613915186342,563.5903264522923,562.8000816581599,570.8766190825327,584.5675081354161,586.803118446445,579.225713861625,169.48069438011498,170.07947650474995,191.65555654904364,214.0405078136256,219.14554106462515,218.59576492816643,217.48108819876035,170.36861464275034,191.5853681006811,213.98068642995437,219.024925988765,218.40506773506073,217.58021312561436,138.6122632970584,124.53109102711804,132.36293187645043,144.28092954962779,156.50140194526395,161.38364576672103,143.3907605449688,156.42617414947136,161.79454588397655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.24,7.0,574.4930141953246,568.6301148997086,567.5604062542868,567.3575347053022,564.7097342675692,562.5909742044493,567.807977014443,580.2775281805183,582.9528561596834,585.8358061188804,587.8123557883533,589.8878057544999,584.3428300735025,573.8371634317094,572.7717933929762,572.8997772314838,563.5248113413821,562.8658056481834,570.9450202696621,584.672287838276,586.9239377108665,579.7957724849871,169.52980992314517,170.10825119767412,191.72410007094064,213.9328303823778,219.24216310817133,218.66366307973703,217.3821230678991,170.42218439339837,191.58581796152856,213.91017426497103,219.16326565029178,218.5703222678403,217.56109448501317,138.5207724998179,124.44932578921757,132.25626283810868,144.1016359919061,156.44619120958924,161.44895078956213,143.22258986048274,156.3839488325493,161.88112618408363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.28,8.0,574.4716167353212,568.5989589329658,567.5117160028743,567.3758329067618,564.7546988276184,562.6793502117864,567.883479123493,580.2675323843189,582.9419672970554,585.7547155928125,587.7987623863946,589.7919659769345,584.6012560649408,573.8680809709824,572.762300889405,572.8430641969131,563.5262370329826,562.8478102465424,570.9089968958989,584.537165836244,586.9968160603783,579.3617068657088,169.57603808474053,170.17130000733195,191.8095215842939,214.06233839325955,219.0878319662905,218.5360911501548,217.40491939013646,170.45586927696726,191.71865104864236,214.00955050605728,218.83199549470433,218.22763293208368,217.31126467305668,138.58481271841438,124.68964612685835,132.4862891245892,144.1129901615328,156.43785556191938,161.52162578429702,143.23491405182654,156.31158639560073,161.9416759780717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.32,9.0,574.4339037656327,568.5408136645301,567.480374295377,567.3029196777815,565.0762997405183,562.7435474861568,567.8858693874114,580.2198600510699,582.9819255961979,585.7142713166184,587.699041035607,589.7073288225583,584.8505638846858,573.8148775973375,572.75114385815,572.7538394833624,563.5897752201748,562.7719296608213,570.776041449289,584.4459286767574,587.0078433612935,578.8618479691944,169.5393649907432,170.17988957446715,191.74606590704838,214.09465768537524,218.88991819656093,218.36831658120371,217.42190945968255,170.36756374155857,191.74216807012806,214.06500344078313,218.5434052062585,217.99232842633734,217.16869092187974,138.67313348833,124.92466274645403,132.6612623029182,144.19330770537746,156.3518060762982,161.54866694657395,143.36723341165902,156.19773355301982,161.95625937125243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,22.0,499.0,0.36,10.0,574.4168617466266,568.5979080071058,567.5141425207744,567.2452074087302,565.0491908912045,562.6324853787359,567.7475388606667,580.2665548446945,583.0301777235136,585.8188392035198,587.6206933958904,589.7322326559017,584.7098334858053,573.8236015963116,572.7184114786414,572.7170751110677,563.5789055884185,562.7790008132253,570.7928716516092,584.6096656001782,586.9505652566404,579.2754034953225,169.48821023853023,170.1906197398484,191.51722688863828,213.80279980862207,218.91958681945846,218.37523271164022,217.3556572142738,170.247385143158,191.5545336389947,213.86919046803553,218.75472860636242,218.290227918216,217.3123331470925,138.6801935438133,124.86901879303824,132.51769466051604,144.18023167990742,156.27890868274193,161.46009324803515,143.42050685096604,156.11759826692233,161.88752959464273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
